time,tavg,tmin,tmax,prcp,season
01-08-1991,30.7,27.1,33.6,0.0,summer
02-08-1991,32.3,28.0,37.5,0.0,summer
03-08-1991,28.8,25.1,32.5,25.9,summer
04-08-1991,27.3,,29.8,0.0,summer
05-08-1991,29.3,24.3,33.5,65.8,summer
06-08-1991,29.7,28.4,32.1,0.0,summer
07-08-1991,29.3,26.2,,1.0,summer
08-08-1991,30.5,28.4,35.6,0.0,summer
09-08-1991,31.2,27.4,35.2,2.0,summer
10-08-1991,31.2,28.5,35.1,0.0,summer
11-08-1991,32.3,28.3,36.6,0.0,summer
12-08-1991,32.4,28.5,37.3,0.0,summer
13-08-1991,32.2,27.9,37.1,0.0,summer
14-08-1991,32.7,28.1,37.6,0.0,summer
15-08-1991,33.4,29.1,38.5,0.0,summer
16-08-1991,32.9,,37.6,0.0,summer
17-08-1991,30.8,26.6,34.5,0.0,summer
18-08-1991,29.1,,34.4,0.0,summer
19-08-1991,27.6,26.1,29.7,0.0,summer
20-08-1991,28.0,26.4,32.0,11.4,summer
21-08-1991,29.2,26.0,33.9,4.3,summer
22-08-1991,29.8,,35.4,3.3,summer
23-08-1991,29.2,24.5,33.0,23.1,summer
24-08-1991,27.8,26.2,30.4,1.8,summer
25-08-1991,25.7,24.8,26.7,0.0,summer
26-08-1991,24.9,23.7,25.9,105.9,summer
27-08-1991,24.6,,25.8,55.9,summer
28-08-1991,25.5,23.5,28.8,33.5,summer
29-08-1991,27.8,23.7,31.8,0.0,summer
30-08-1991,27.4,25.6,32.0,1.5,summer
31-08-1991,27.9,25.0,31.3,23.1,summer
01-09-1991,27.6,,32.5,6.1,autumn
02-09-1991,28.8,24.6,32.6,66.3,autumn
03-09-1991,29.1,26.4,34.3,0.8,autumn
04-09-1991,30.3,25.8,34.7,18.3,autumn
05-09-1991,28.2,,32.0,0.0,autumn
06-09-1991,27.9,24.9,32.3,45.7,autumn
07-09-1991,29.7,25.0,33.8,0.3,autumn
08-09-1991,29.0,25.5,34.8,0.0,autumn
09-09-1991,30.1,25.8,34.0,0.0,autumn
10-09-1991,29.4,25.6,34.2,0.0,autumn
11-09-1991,29.8,25.8,34.5,0.0,autumn
12-09-1991,30.4,25.5,35.7,0.0,autumn
13-09-1991,30.4,26.4,35.7,0.0,autumn
14-09-1991,28.2,24.5,31.4,1.0,autumn
15-09-1991,28.2,24.2,32.0,4.1,autumn
16-09-1991,29.4,24.5,34.8,1.0,autumn
17-09-1991,30.7,25.9,35.4,0.0,autumn
18-09-1991,30.3,25.2,35.5,0.0,autumn
19-09-1991,29.7,24.7,35.3,0.0,autumn
20-09-1991,28.9,23.9,35.3,0.0,autumn
21-09-1991,29.6,24.6,35.1,0.0,autumn
22-09-1991,29.4,24.2,35.3,0.0,autumn
23-09-1991,29.9,24.5,34.5,0.0,autumn
24-09-1991,29.5,23.4,35.1,0.0,autumn
25-09-1991,28.7,24.3,36.4,0.0,autumn
26-09-1991,28.5,,36.4,0.0,autumn
27-09-1991,29.7,23.7,35.3,0.0,autumn
28-09-1991,30.2,24.6,,,autumn
29-09-1991,27.8,22.5,,0.0,autumn
30-09-1991,27.4,21.3,34.1,0.0,autumn
01-10-1991,25.6,21.1,33.3,0.0,autumn
02-10-1991,24.7,17.4,32.4,0.0,autumn
03-10-1991,25.9,,32.5,0.0,autumn
04-10-1991,25.9,17.0,33.4,0.0,autumn
05-10-1991,26.3,,34.4,0.0,autumn
06-10-1991,24.1,18.5,34.3,0.0,autumn
07-10-1991,27.0,17.0,34.0,,autumn
08-10-1991,26.3,18.6,34.7,0.0,autumn
09-10-1991,25.5,19.2,34.3,0.0,autumn
10-10-1991,25.1,19.0,34.6,0.0,autumn
11-10-1991,26.9,19.8,35.0,0.0,autumn
12-10-1991,25.5,18.2,34.8,0.0,autumn
13-10-1991,24.9,17.5,34.2,0.0,autumn
14-10-1991,25.3,17.1,34.3,0.0,autumn
15-10-1991,25.6,20.9,34.1,0.0,autumn
16-10-1991,24.9,,32.8,0.0,autumn
17-10-1991,23.4,17.9,31.1,0.0,autumn
18-10-1991,23.2,17.2,31.0,0.0,autumn
19-10-1991,22.8,15.6,31.3,0.0,autumn
20-10-1991,23.3,17.0,32.5,0.0,autumn
21-10-1991,23.8,15.7,33.5,0.0,autumn
22-10-1991,24.2,17.0,33.5,0.0,autumn
23-10-1991,24.1,16.9,33.3,0.0,autumn
24-10-1991,23.3,16.7,32.2,0.0,autumn
25-10-1991,23.3,15.9,32.0,0.0,autumn
26-10-1991,23.8,16.0,32.0,0.0,autumn
27-10-1991,24.1,16.9,32.0,0.0,autumn
28-10-1991,24.8,18.6,32.2,,autumn
29-10-1991,22.5,18.0,,0.0,autumn
30-10-1991,23.1,16.4,,0.0,autumn
31-10-1991,22.3,,30.3,0.0,autumn
01-11-1991,21.6,14.6,30.2,0.0,autumn
02-11-1991,21.6,14.7,30.0,0.0,autumn
03-11-1991,19.8,13.3,30.4,0.0,autumn
04-11-1991,21.3,13.5,31.1,0.0,autumn
05-11-1991,22.1,13.0,31.0,0.0,autumn
06-11-1991,21.0,13.0,32.0,0.0,autumn
07-11-1991,19.9,13.5,30.6,0.0,autumn
08-11-1991,19.3,,24.0,,autumn
09-11-1991,21.3,12.7,28.7,0.0,autumn
10-11-1991,19.3,15.9,24.6,8.1,autumn
11-11-1991,17.1,16.0,,2.5,autumn
12-11-1991,17.8,,23.2,0.0,autumn
13-11-1991,17.9,,25.4,0.0,autumn
14-11-1991,19.9,13.5,26.2,,autumn
15-11-1991,17.9,,26.2,0.0,autumn
16-11-1991,17.9,11.4,26.6,0.0,autumn
17-11-1991,17.6,10.6,26.5,0.0,autumn
18-11-1991,18.2,11.4,26.0,0.0,autumn
19-11-1991,17.7,11.5,25.1,0.0,autumn
20-11-1991,17.7,11.5,26.1,0.0,autumn
21-11-1991,17.4,11.7,26.4,0.0,autumn
22-11-1991,18.1,9.8,27.8,0.0,autumn
23-11-1991,17.9,9.8,27.1,0.0,autumn
24-11-1991,17.6,10.5,25.8,0.0,autumn
25-11-1991,18.3,12.5,25.3,0.0,autumn
26-11-1991,18.0,,25.1,0.0,autumn
27-11-1991,18.1,11.6,27.2,0.0,autumn
28-11-1991,17.3,11.6,26.4,0.0,autumn
29-11-1991,17.4,9.2,27.7,0.0,autumn
30-11-1991,17.1,10.9,25.7,0.0,autumn
01-12-1991,14.0,8.8,22.2,0.0,winter
02-12-1991,14.7,8.5,24.1,0.0,winter
03-12-1991,14.1,,,0.0,winter
04-12-1991,14.8,6.6,24.7,0.0,winter
05-12-1991,16.3,7.8,24.8,0.0,winter
06-12-1991,16.5,10.5,25.7,0.0,winter
07-12-1991,15.9,9.1,24.2,0.0,winter
08-12-1991,16.2,9.8,25.5,0.0,winter
09-12-1991,16.7,9.2,25.7,0.0,winter
10-12-1991,16.0,9.3,26.0,0.0,winter
11-12-1991,15.9,9.2,25.0,0.0,winter
12-12-1991,14.9,9.2,25.4,0.0,winter
13-12-1991,17.1,9.8,24.5,0.0,winter
14-12-1991,15.8,10.6,25.3,0.0,winter
15-12-1991,14.7,10.2,25.3,,winter
16-12-1991,17.3,11.0,24.6,0.0,winter
17-12-1991,,,,,winter
18-12-1991,15.0,9.9,23.9,0.0,winter
19-12-1991,15.3,9.1,24.5,0.0,winter
20-12-1991,,,,,winter
21-12-1991,16.1,,19.5,,winter
22-12-1991,15.7,13.8,18.7,13.2,winter
23-12-1991,16.7,,20.6,0.0,winter
24-12-1991,13.9,,15.6,,winter
25-12-1991,11.6,,,0.0,winter
26-12-1991,11.2,,,0.0,winter
27-12-1991,10.8,,,0.0,winter
28-12-1991,12.8,,20.1,0.0,winter
29-12-1991,9.6,6.0,18.3,0.0,winter
30-12-1991,11.4,5.4,17.7,0.0,winter
31-12-1991,11.6,5.2,17.9,0.0,winter
01-01-1992,10.1,5.0,18.0,0.0,winter
02-01-1992,10.7,4.4,18.6,0.0,winter
03-01-1992,,,,,winter
04-01-1992,11.8,7.7,,0.0,winter
05-01-1992,15.8,8.5,21.6,0.0,winter
06-01-1992,17.1,,22.6,0.0,winter
07-01-1992,16.3,11.0,21.3,0.0,winter
08-01-1992,15.4,10.0,21.8,0.0,winter
09-01-1992,12.0,7.4,19.4,0.0,winter
10-01-1992,13.9,9.3,,0.0,winter
11-01-1992,12.4,8.8,17.4,0.0,winter
12-01-1992,10.7,6.7,,0.0,winter
13-01-1992,11.6,6.4,19.2,0.0,winter
14-01-1992,12.5,3.4,20.5,0.0,winter
15-01-1992,12.4,,,0.0,winter
16-01-1992,12.3,5.4,20.1,0.0,winter
17-01-1992,12.7,6.8,21.3,0.0,winter
18-01-1992,13.1,,20.5,0.0,winter
19-01-1992,11.7,,,0.0,winter
20-01-1992,13.1,6.5,23.0,0.0,winter
21-01-1992,,,,,winter
22-01-1992,14.2,,,0.0,winter
23-01-1992,16.0,,,0.0,winter
24-01-1992,17.7,,25.5,0.0,winter
25-01-1992,19.3,11.7,26.7,0.0,winter
26-01-1992,19.8,13.2,26.9,0.0,winter
27-01-1992,,,,,winter
28-01-1992,19.7,,22.2,,winter
29-01-1992,17.6,15.2,21.0,1.3,winter
30-01-1992,15.2,,16.0,6.1,winter
31-01-1992,16.2,,20.4,0.0,winter
01-02-1992,,,,,winter
02-02-1992,14.8,8.5,21.3,0.0,winter
03-02-1992,,,,,winter
04-02-1992,12.6,7.9,,0.0,winter
05-02-1992,16.7,,22.2,0.0,winter
06-02-1992,14.4,10.0,16.4,,winter
07-02-1992,14.7,,18.6,0.0,winter
08-02-1992,12.6,,17.3,0.0,winter
09-02-1992,11.3,7.3,,0.0,winter
10-02-1992,12.9,7.6,,0.0,winter
11-02-1992,14.7,7.3,21.2,,winter
12-02-1992,17.0,8.8,23.5,0.0,winter
13-02-1992,18.2,,,,winter
14-02-1992,16.1,,19.9,0.0,winter
15-02-1992,13.2,7.9,21.3,0.0,winter
16-02-1992,14.3,7.6,22.0,,winter
17-02-1992,16.3,,22.6,0.0,winter
18-02-1992,12.3,7.3,22.0,0.0,winter
19-02-1992,16.8,,23.7,0.0,winter
20-02-1992,17.8,,23.4,0.0,winter
21-02-1992,16.3,,22.5,0.0,winter
22-02-1992,14.7,7.8,22.0,0.0,winter
23-02-1992,16.0,8.9,22.8,0.0,winter
24-02-1992,,,,,winter
25-02-1992,15.8,9.7,,,winter
26-02-1992,19.6,9.6,,0.0,winter
27-02-1992,18.7,13.0,28.2,0.0,winter
28-02-1992,22.4,12.8,29.0,0.0,winter
29-02-1992,21.6,,,0.0,winter
01-03-1992,21.7,,29.2,0.0,spring
02-03-1992,21.1,15.1,,0.0,spring
03-03-1992,20.1,,27.0,0.0,spring
04-03-1992,19.4,11.5,29.3,0.0,spring
05-03-1992,22.3,,28.6,0.0,spring
06-03-1992,22.5,14.8,28.2,0.0,spring
07-03-1992,21.8,14.0,26.8,,spring
08-03-1992,22.8,,27.5,0.0,spring
09-03-1992,,,,,spring
10-03-1992,,,,,spring
11-03-1992,25.9,14.1,,0.0,spring
12-03-1992,,,,,spring
13-03-1992,,,,,spring
14-03-1992,21.7,,,0.0,spring
15-03-1992,20.5,,24.5,0.0,spring
16-03-1992,21.1,,27.5,0.0,spring
17-03-1992,23.4,,30.5,0.0,spring
18-03-1992,24.6,13.3,31.5,0.0,spring
19-03-1992,25.1,,32.5,0.0,spring
20-03-1992,24.6,,29.3,,spring
21-03-1992,21.1,15.3,28.0,0.0,spring
22-03-1992,22.3,16.6,27.7,,spring
23-03-1992,23.8,,28.1,,spring
24-03-1992,22.3,,,,spring
25-03-1992,21.9,,24.2,,spring
26-03-1992,24.5,15.7,30.5,164.1,spring
27-03-1992,25.7,19.4,30.0,0.0,spring
28-03-1992,,,,,spring
29-03-1992,25.0,18.9,30.4,0.0,spring
30-03-1992,23.0,19.5,,0.0,spring
31-03-1992,23.3,18.4,29.7,0.0,spring
01-04-1992,23.9,15.7,29.9,0.0,spring
02-04-1992,,,,,spring
03-04-1992,,,,,spring
04-04-1992,26.9,17.2,34.7,0.0,spring
05-04-1992,27.9,,34.4,0.0,spring
06-04-1992,26.9,20.5,33.2,0.0,spring
07-04-1992,25.8,,30.5,,spring
08-04-1992,26.2,,33.1,0.0,spring
09-04-1992,27.7,20.6,34.9,,spring
10-04-1992,25.9,,31.8,0.0,spring
11-04-1992,27.9,19.5,34.1,,spring
12-04-1992,28.9,19.1,35.4,0.0,spring
13-04-1992,26.8,19.6,34.4,0.0,spring
14-04-1992,28.3,22.3,35.3,0.0,spring
15-04-1992,29.9,19.5,34.6,0.0,spring
16-04-1992,28.4,20.4,35.1,0.0,spring
17-04-1992,31.6,19.8,37.3,0.0,spring
18-04-1992,31.7,,38.5,0.0,spring
19-04-1992,29.3,,39.8,0.0,spring
20-04-1992,31.3,,,0.0,spring
21-04-1992,,,,,spring
22-04-1992,29.8,,,0.0,spring
23-04-1992,,,,,spring
24-04-1992,30.4,,35.6,0.0,spring
25-04-1992,,,,,spring
26-04-1992,28.8,21.7,,0.0,spring
27-04-1992,27.2,22.1,,0.0,spring
28-04-1992,34.9,,40.6,,spring
29-04-1992,33.1,,38.9,,spring
30-04-1992,,,,,spring
01-05-1992,30.6,,35.8,0.0,spring
02-05-1992,,,,,spring
03-05-1992,27.7,,,,spring
04-05-1992,29.8,,34.6,,spring
05-05-1992,27.7,22.4,34.2,,spring
06-05-1992,28.9,22.4,36.2,,spring
07-05-1992,,,,,spring
08-05-1992,31.8,,,0.0,spring
09-05-1992,,,,,spring
10-05-1992,35.7,,41.0,,spring
11-05-1992,31.8,24.5,40.8,0.0,spring
12-05-1992,33.1,24.8,43.0,0.0,spring
13-05-1992,,,,,spring
14-05-1992,33.5,,,0.0,spring
15-05-1992,34.4,28.4,,0.0,spring
16-05-1992,35.1,27.6,,,spring
17-05-1992,,,,,spring
18-05-1992,33.2,,39.4,0.0,spring
19-05-1992,,,,,spring
20-05-1992,27.6,,,,spring
21-05-1992,31.8,,40.0,0.0,spring
22-05-1992,31.4,23.8,39.9,0.0,spring
23-05-1992,31.2,25.8,,,spring
24-05-1992,34.3,,39.7,,spring
25-05-1992,30.4,24.1,37.0,,spring
26-05-1992,31.1,,35.4,0.0,spring
27-05-1992,,,,,spring
28-05-1992,35.2,27.6,39.6,0.0,spring
29-05-1992,32.9,,38.5,,spring
30-05-1992,,,,,spring
31-05-1992,30.4,23.0,36.9,0.0,spring
01-06-1992,30.7,23.4,39.3,0.0,summer
02-06-1992,31.1,22.3,,0.0,summer
03-06-1992,,,,,summer
04-06-1992,35.7,28.0,43.1,,summer
05-06-1992,38.1,,42.9,0.0,summer
06-06-1992,33.9,28.1,44.5,0.0,summer
07-06-1992,37.3,27.0,45.1,0.0,summer
08-06-1992,35.1,30.8,41.3,,summer
09-06-1992,34.6,,39.1,0.0,summer
10-06-1992,,,,,summer
11-06-1992,32.0,26.0,39.0,0.0,summer
12-06-1992,,,,,summer
13-06-1992,36.3,,41.9,0.0,summer
14-06-1992,35.2,29.3,41.4,0.0,summer
15-06-1992,37.4,29.0,42.5,,summer
16-06-1992,34.2,29.1,,0.0,summer
17-06-1992,35.8,,,0.0,summer
18-06-1992,35.6,,41.6,0.0,summer
19-06-1992,35.6,,39.7,0.0,summer
20-06-1992,35.7,31.3,40.2,0.0,summer
21-06-1992,34.6,,38.9,0.0,summer
22-06-1992,,,,,summer
23-06-1992,33.5,,38.1,,summer
24-06-1992,34.1,,36.8,0.0,summer
25-06-1992,33.8,,38.4,0.0,summer
26-06-1992,34.6,,38.0,0.0,summer
27-06-1992,34.0,,37.7,0.0,summer
28-06-1992,31.1,,35.3,,summer
29-06-1992,27.3,,35.9,,summer
30-06-1992,29.1,,38.3,,summer
01-07-1992,30.3,25.9,35.5,0.3,summer
02-07-1992,,,,,summer
03-07-1992,30.9,27.0,36.5,0.0,summer
04-07-1992,31.7,,,,summer
05-07-1992,33.5,24.7,38.1,2.8,summer
06-07-1992,29.3,,,0.0,summer
07-07-1992,32.6,,35.4,,summer
08-07-1992,,,,,summer
09-07-1992,30.6,,,0.0,summer
10-07-1992,,,,,summer
11-07-1992,,,,,summer
12-07-1992,,,,,summer
13-07-1992,,,,,summer
14-07-1992,29.1,26.0,,,summer
15-07-1992,,,,,summer
16-07-1992,30.4,,33.4,,summer
17-07-1992,,,,,summer
18-07-1992,27.2,24.6,28.9,3.8,summer
19-07-1992,29.0,,32.5,0.0,summer
20-07-1992,,,,,summer
21-07-1992,27.2,,,0.0,summer
22-07-1992,27.4,25.7,,1.8,summer
23-07-1992,30.1,26.1,34.5,11.2,summer
24-07-1992,26.9,26.2,,2.3,summer
25-07-1992,28.6,26.2,31.8,20.1,summer
26-07-1992,28.3,26.0,33.6,0.0,summer
27-07-1992,,,,,summer
28-07-1992,,,,,summer
29-07-1992,,,,,summer
30-07-1992,,,,,summer
31-07-1992,30.7,,,0.0,summer
01-08-1992,30.5,28.2,,,summer
02-08-1992,29.2,28.1,30.3,,summer
03-08-1992,,,,,summer
04-08-1992,,,,,summer
05-08-1992,,,,,summer
06-08-1992,27.9,,35.4,,summer
07-08-1992,30.1,26.6,,,summer
08-08-1992,27.3,25.4,,0.5,summer
09-08-1992,26.8,25.4,,18.3,summer
10-08-1992,,,,,summer
11-08-1992,29.9,,34.0,0.0,summer
12-08-1992,31.1,27.4,,,summer
13-08-1992,29.5,26.8,,4.6,summer
14-08-1992,30.9,,,3.0,summer
15-08-1992,28.6,,33.5,0.0,summer
16-08-1992,28.4,26.7,,0.0,summer
17-08-1992,,,,,summer
18-08-1992,27.5,25.9,29.0,4.8,summer
19-08-1992,,,,,summer
20-08-1992,29.6,,,,summer
21-08-1992,,,,,summer
22-08-1992,28.7,26.7,32.9,3.3,summer
23-08-1992,,,,,summer
24-08-1992,,,,,summer
25-08-1992,,,,,summer
26-08-1992,29.5,,34.0,0.0,summer
27-08-1992,,,,,summer
28-08-1992,29.3,,,,summer
29-08-1992,29.7,26.6,34.1,0.0,summer
30-08-1992,32.2,27.2,35.6,0.0,summer
31-08-1992,32.7,27.8,36.4,0.0,summer
01-09-1992,30.6,,34.9,0.0,autumn
02-09-1992,32.3,27.3,36.7,0.0,autumn
03-09-1992,29.4,,34.1,4.8,autumn
04-09-1992,27.9,,34.4,24.6,autumn
05-09-1992,29.3,,,0.0,autumn
06-09-1992,26.9,,32.9,1.0,autumn
07-09-1992,29.4,,33.0,0.0,autumn
08-09-1992,29.2,,32.9,0.0,autumn
09-09-1992,27.9,,32.5,6.1,autumn
10-09-1992,26.3,24.1,,50.8,autumn
11-09-1992,28.4,24.6,32.2,1.0,autumn
12-09-1992,29.0,24.5,32.5,0.0,autumn
13-09-1992,29.3,25.7,33.5,0.0,autumn
14-09-1992,27.2,,,,autumn
15-09-1992,27.2,23.6,33.1,,autumn
16-09-1992,26.9,24.3,31.1,0.0,autumn
17-09-1992,26.2,22.3,32.4,,autumn
18-09-1992,27.6,23.6,33.0,0.0,autumn
19-09-1992,28.1,23.4,33.9,0.0,autumn
20-09-1992,29.0,23.5,33.7,0.0,autumn
21-09-1992,28.6,23.3,34.7,0.0,autumn
22-09-1992,26.3,21.5,34.6,0.0,autumn
23-09-1992,26.5,,34.6,0.0,autumn
24-09-1992,28.0,22.4,35.4,0.0,autumn
25-09-1992,28.5,22.1,35.1,0.0,autumn
26-09-1992,28.1,22.1,34.5,0.0,autumn
27-09-1992,27.7,21.8,35.5,0.0,autumn
28-09-1992,27.8,21.3,35.5,0.0,autumn
29-09-1992,28.1,21.7,36.7,0.0,autumn
30-09-1992,29.3,21.1,,0.0,autumn
01-10-1992,28.6,19.8,36.6,0.0,autumn
02-10-1992,28.7,,36.9,0.0,autumn
03-10-1992,28.5,21.0,,0.0,autumn
04-10-1992,27.6,,35.6,0.0,autumn
05-10-1992,27.9,21.4,34.1,0.0,autumn
06-10-1992,26.1,,32.7,0.0,autumn
07-10-1992,26.7,21.1,32.6,0.0,autumn
08-10-1992,25.2,18.4,33.3,0.0,autumn
09-10-1992,25.4,18.1,33.6,0.0,autumn
10-10-1992,26.3,18.8,32.6,0.0,autumn
11-10-1992,23.5,,27.9,0.5,autumn
12-10-1992,23.3,20.7,27.7,2.8,autumn
13-10-1992,23.8,20.2,,0.0,autumn
14-10-1992,24.3,19.2,33.8,0.0,autumn
15-10-1992,24.5,18.0,34.7,0.0,autumn
16-10-1992,26.2,19.4,34.4,0.0,autumn
17-10-1992,25.7,18.5,33.4,0.0,autumn
18-10-1992,25.9,19.3,33.9,0.0,autumn
19-10-1992,26.0,19.8,34.4,0.0,autumn
20-10-1992,23.9,18.5,32.5,0.0,autumn
21-10-1992,22.6,16.2,32.1,0.0,autumn
22-10-1992,25.1,18.6,32.4,0.0,autumn
23-10-1992,24.6,18.0,31.9,0.0,autumn
24-10-1992,22.9,17.2,32.6,0.0,autumn
25-10-1992,23.0,17.6,32.8,,autumn
26-10-1992,22.9,15.7,,0.0,autumn
27-10-1992,22.9,15.5,31.5,0.0,autumn
28-10-1992,21.1,15.3,30.4,0.0,autumn
29-10-1992,22.7,14.9,30.5,0.0,autumn
30-10-1992,21.9,15.1,30.5,0.0,autumn
31-10-1992,22.9,14.5,30.9,0.0,autumn
01-11-1992,22.1,15.3,31.2,0.0,autumn
02-11-1992,21.5,14.2,31.4,0.0,autumn
03-11-1992,22.3,14.8,30.4,0.0,autumn
04-11-1992,22.5,15.0,30.4,0.0,autumn
05-11-1992,20.0,14.1,29.7,0.0,autumn
06-11-1992,21.8,14.3,29.8,0.0,autumn
07-11-1992,19.3,12.9,28.9,0.0,autumn
08-11-1992,19.1,10.6,28.3,0.0,autumn
09-11-1992,19.0,10.5,28.8,0.0,autumn
10-11-1992,19.2,10.5,28.9,0.0,autumn
11-11-1992,19.5,10.7,30.7,0.0,autumn
12-11-1992,21.1,11.0,29.8,0.0,autumn
13-11-1992,21.4,14.5,30.0,0.0,autumn
14-11-1992,22.4,15.2,30.6,0.0,autumn
15-11-1992,20.9,15.3,29.5,0.0,autumn
16-11-1992,20.2,14.4,29.8,0.0,autumn
17-11-1992,20.9,14.9,29.8,0.0,autumn
18-11-1992,21.2,14.5,28.6,0.0,autumn
19-11-1992,22.1,14.6,28.2,,autumn
20-11-1992,20.9,17.5,26.0,9.1,autumn
21-11-1992,19.3,,25.7,0.0,autumn
22-11-1992,15.8,,20.3,,autumn
23-11-1992,15.3,10.2,22.6,0.0,autumn
24-11-1992,16.7,10.3,23.9,0.0,autumn
25-11-1992,16.3,9.3,23.4,0.0,autumn
26-11-1992,13.4,8.5,25.0,0.0,autumn
27-11-1992,16.0,8.8,23.4,0.0,autumn
28-11-1992,16.3,9.3,24.6,0.0,autumn
29-11-1992,16.8,10.3,24.5,0.0,autumn
30-11-1992,16.4,10.7,24.3,0.0,autumn
01-12-1992,16.7,10.7,23.9,0.0,winter
02-12-1992,15.7,10.7,23.9,0.0,winter
03-12-1992,16.7,10.2,24.4,0.0,winter
04-12-1992,17.2,11.6,23.8,0.0,winter
05-12-1992,17.3,10.8,24.5,0.0,winter
06-12-1992,16.7,,24.4,0.0,winter
07-12-1992,16.2,9.0,24.3,0.0,winter
08-12-1992,15.3,10.8,24.4,0.0,winter
09-12-1992,,,,,winter
10-12-1992,,,,,winter
11-12-1992,15.7,6.9,26.2,0.0,winter
12-12-1992,16.8,9.1,25.6,0.0,winter
13-12-1992,15.6,10.8,,0.0,winter
14-12-1992,13.6,7.5,22.3,0.0,winter
15-12-1992,13.7,6.3,22.4,0.0,winter
16-12-1992,13.7,7.3,22.6,0.0,winter
17-12-1992,14.2,6.2,23.9,0.0,winter
18-12-1992,13.1,6.6,25.4,0.0,winter
19-12-1992,15.7,7.4,24.2,0.0,winter
20-12-1992,15.7,8.5,24.6,0.0,winter
21-12-1992,15.5,9.3,24.4,0.0,winter
22-12-1992,16.3,9.0,24.4,0.0,winter
23-12-1992,15.5,8.9,24.6,0.0,winter
24-12-1992,15.4,7.5,25.2,0.0,winter
25-12-1992,15.6,7.3,25.4,0.0,winter
26-12-1992,15.8,8.6,26.4,0.0,winter
27-12-1992,16.3,10.2,25.5,0.0,winter
28-12-1992,15.5,9.8,23.1,0.0,winter
29-12-1992,14.8,8.1,23.5,0.0,winter
30-12-1992,16.2,8.5,25.0,0.0,winter
31-12-1992,17.1,9.6,27.5,0.0,winter
01-01-1993,17.5,10.9,27.4,0.0,winter
02-01-1993,18.6,14.4,24.1,7.6,winter
03-01-1993,18.7,14.5,25.3,7.6,winter
04-01-1993,15.9,,22.3,0.0,winter
05-01-1993,15.2,10.5,19.3,0.0,winter
06-01-1993,15.1,,17.0,0.0,winter
07-01-1993,13.1,9.2,15.8,0.0,winter
08-01-1993,12.4,8.0,19.0,0.0,winter
09-01-1993,14.6,8.5,19.0,0.0,winter
10-01-1993,14.6,10.8,20.5,,winter
11-01-1993,11.7,8.1,15.5,0.0,winter
12-01-1993,12.0,8.1,17.9,0.0,winter
13-01-1993,10.6,6.4,,0.0,winter
14-01-1993,12.7,4.4,20.9,0.0,winter
15-01-1993,16.6,,23.0,0.0,winter
16-01-1993,14.1,,16.5,0.0,winter
17-01-1993,12.1,7.8,18.2,6.9,winter
18-01-1993,10.9,5.1,18.0,0.0,winter
19-01-1993,11.4,4.9,17.9,0.0,winter
20-01-1993,11.4,5.2,19.6,0.0,winter
21-01-1993,9.8,4.9,,0.0,winter
22-01-1993,11.4,4.9,18.6,0.0,winter
23-01-1993,11.6,4.5,19.7,0.0,winter
24-01-1993,12.8,5.5,21.1,0.0,winter
25-01-1993,14.1,5.9,23.0,0.0,winter
26-01-1993,14.7,6.8,21.4,0.0,winter
27-01-1993,14.2,8.1,23.2,0.0,winter
28-01-1993,16.2,5.9,24.7,,winter
29-01-1993,17.2,,24.1,0.0,winter
30-01-1993,16.4,9.3,24.4,0.0,winter
31-01-1993,16.6,9.5,23.7,0.0,winter
01-02-1993,15.6,10.0,23.8,0.0,winter
02-02-1993,14.9,7.8,23.3,0.0,winter
03-02-1993,15.9,7.7,,0.0,winter
04-02-1993,16.4,9.5,24.9,0.0,winter
05-02-1993,17.3,9.9,26.0,0.0,winter
06-02-1993,17.6,10.6,26.7,0.0,winter
07-02-1993,18.8,11.8,27.1,0.0,winter
08-02-1993,18.8,12.2,28.0,0.0,winter
09-02-1993,17.3,12.0,28.3,0.0,winter
10-02-1993,19.9,12.6,28.1,0.0,winter
11-02-1993,20.9,13.8,28.1,0.0,winter
12-02-1993,21.7,13.5,29.9,0.0,winter
13-02-1993,22.8,14.8,31.0,0.0,winter
14-02-1993,23.3,16.5,31.0,0.0,winter
15-02-1993,23.7,15.4,31.5,0.0,winter
16-02-1993,24.2,14.6,33.9,0.0,winter
17-02-1993,22.9,,30.2,0.0,winter
18-02-1993,20.2,14.1,28.1,0.0,winter
19-02-1993,16.2,10.7,24.0,0.0,winter
20-02-1993,14.7,8.6,22.4,0.0,winter
21-02-1993,15.1,7.5,22.2,0.0,winter
22-02-1993,16.7,6.5,23.1,0.0,winter
23-02-1993,17.1,13.9,24.5,0.0,winter
24-02-1993,17.2,14.1,20.9,,winter
25-02-1993,17.3,,20.4,,winter
26-02-1993,16.6,15.1,18.9,1.5,winter
27-02-1993,16.0,13.6,19.9,1.3,winter
28-02-1993,16.5,11.8,22.9,0.0,winter
01-03-1993,17.1,10.1,24.0,0.0,spring
02-03-1993,18.1,10.9,25.4,0.0,spring
03-03-1993,18.4,,25.5,0.0,spring
04-03-1993,18.8,11.6,25.4,0.0,spring
05-03-1993,19.0,11.7,26.3,0.0,spring
06-03-1993,20.9,11.8,27.7,0.0,spring
07-03-1993,20.7,13.3,27.6,0.0,spring
08-03-1993,21.3,14.0,28.9,0.0,spring
09-03-1993,23.2,,30.2,0.0,spring
10-03-1993,23.4,14.7,30.4,,spring
